"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",650320,637720,634160,641960,600840,658720,649160,667800,639000,649440,635960,633080,653040,631400,617480,690520,673440,636320,654120,623880,664320,627640,613120,592960
"B",634600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646800
"C",635400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607680
"D",603280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666080
"E",588160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630040
"F",580000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619240
"G",618600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628640
"H",597400,559960,564360,612400,582680,630600,167680,8360,579800,613640,596480,620400,578840,642880,564920,633000,600360,604520,572760,600280,615640,585040,629880,643320
"I",602160,597000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627800,542720,676200,536800,494520,518080,573240,608080,583920,616760,629520,617840
"J",598720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529160,535880,478200,459400,348920,395280,423600,470560,555960,558920,542360,650240
"K",621800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603400,553240,737800,420160,406960,381440,488120,555200,596400,574840,580200,669200
"L",578800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583280,702840,470400,436680,427320,407320,508120,557600,582680,595960,588320,622440
"M",604160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564680,521120,541640,512120,430360,425480,530600,604120,573640,603880,573360,626720
"N",578520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637800,557600,546840,487560,465480,498280,557360,592520,612400,605360,591880,587600
"O",599920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654400,574520,589640,528720,543160,531840,614680,642240,608600,646600,608280,611880
"P",628400,627560,618840,634920,651480,610280,640000,648240,612760,638240,648560,630160,650960,743400,633080,607360,614240,616640,607120,613920,615440,717920,635360,656080
