"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",168960,226080,171400,217040,171080,198600,155080,195760,154800,211840,146880,211200,148320,205040,161920,189560,155480,186800,174360,190120,152240,205720,161120,188800
"B",196800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194760
"C",203400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194120
"D",203680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190160
"E",222520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203920
"F",230040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203800
"G",237000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199440
"H",225320,217880,215480,204560,196280,201760,194720,184160,190960,192600,199680,187840,155680,183800,189800,190360,183480,189720,193560,178080,190120,194920,199400,205520
"I",227040,224680,202200,188480,172680,142640,116760,159560,164200,181480,190880,197680,200520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190440
"J",216320,3200,2960,3000,2360,2560,2080,2320,2360,2840,2840,2840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197480
"K",233160,143440,104960,81440,86440,77240,83520,93160,83960,96680,110880,114320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194400
"L",212000,179840,83600,218360,95560,145080,99680,163520,91000,255320,109360,162880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176640
"M",189120,199160,165120,143520,134480,153880,139440,141120,148000,156720,179280,181960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194800
"N",199160,207200,162520,150000,154520,137040,146960,131480,163520,174600,183960,191480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200400
"O",206200,223280,189320,194800,156080,174040,174640,160480,177280,199920,199720,216680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183880
"P",193920,193320,204840,203680,201600,211000,178800,191880,194000,184000,212960,189240,198920,204640,210160,197480,192480,182600,193480,196640,188640,204760,178360,198280
