"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",696920,788560,607080,639840,632640,618680,646680,651920,660840,620440,743920,695600,717200,632200,666400,660560,639960,644040,731280,653960,675560,734240,719480,720640
"B",717120,707440,676600,560480,337400,281240,285640,411520,558080,659960,733920,731440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683880
"C",663680,684600,561160,591040,419920,339360,344320,443600,635400,703960,676640,668680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666240
"D",618720,660720,468160,616480,388280,326640,322200,433840,562720,689800,640320,628880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715520
"E",645320,626000,482240,541880,384640,359960,329600,454280,646520,629400,587560,591480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683040
"F",604040,603080,501040,549000,449760,382280,320360,442240,574920,623240,604600,578120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665600
"G",615720,600880,486000,545480,386880,325480,349320,422080,573280,623120,595080,587880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677320
"H",619040,597400,546040,578000,538400,509920,564400,527280,529720,531560,549880,496880,545720,530640,511400,535920,545160,649760,507200,530880,544320,647680,622480,705520
"I",665880,573560,529360,555280,430360,402000,382920,456000,632920,627400,592920,577320,507360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651560
"J",599240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666480
"K",678640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657920
"L",628240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643480
"M",699000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650080
"N",681160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657840
"O",786160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685080
"P",750960,749880,699200,593040,587720,597520,599840,784960,591960,564680,578160,666040,600400,579680,576720,600400,665120,636520,586520,565960,612320,562600,628200,774240
