"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",211000,200440,199560,204080,207600,209080,208720,217360,170280,201800,217800,182600,188520,191840,200240,202360,191960,205000,205320,193000,180120,212400,150560,193840
"B",182280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195960
"C",203280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207280
"D",184720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197200
"E",193120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189080
"F",189960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196280
"G",180080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194000
"H",181680,204040,196200,205840,192160,198880,198760,194760,199960,205520,225120,212360,209640,210760,211040,206000,201720,204880,192800,197960,209160,205160,203480,197720
"I",184520,211880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215760,200120,188600,192240,186200,206080,193680,204520,202040,214840,217800,197240
"J",189760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217360,212400,200520,206400,199880,199080,213440,206240,197880,206240,207280,207760
"K",197520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226840,196320,213600,217680,217280,214760,226600,219560,215200,218720,218520,206440
"L",187720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221960,225400,209040,215280,213400,224680,230960,218600,200640,194960,207880,202440
"M",175480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216080,213400,208280,226880,211360,217320,229920,220920,206080,209440,199520,206960
"N",178840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227520,204360,219000,240160,217320,207200,233440,217400,220440,216680,214600,203880
"O",204880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236960,212560,203880,222760,210120,234200,218960,228120,243920,230600,210640,186880
"P",182880,210840,208560,218920,197880,205840,200400,220400,205760,218520,198840,211000,208480,214160,199360,196280,204920,193240,203760,202840,208760,199920,195440,188280
