"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",259360,233200,232040,251320,252880,243840,230320,228960,218480,206440,218800,253520,226680,287840,264880,247760,248120,222200,222840,259000,283960,262680,297840,265000
"B",281440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270240
"C",272520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284080
"D",224240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262960
"E",237880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249480
"F",303520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277560
"G",268200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299320
"H",247120,269800,239440,265000,252880,269640,261960,219840,254520,256360,239000,280920,302240,270120,256720,249080,329720,285240,293440,257120,256920,265200,270480,231800
"I",277360,254920,163960,201280,131240,135160,142240,139080,123120,145080,197720,265120,261080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284680
"J",245840,9440,4160,5320,7600,7080,8000,9920,10520,11640,34480,10880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279640
"K",249080,239360,147120,145520,122760,121640,111840,111760,140160,142840,175680,202240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262680
"L",263720,273240,183840,159440,132040,152320,130400,168560,142280,189520,197720,220080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318280
"M",260560,227320,185160,154000,148560,150240,145640,145240,152040,173200,219360,194760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288040
"N",242640,249480,173320,161240,163640,151720,117840,127240,145240,184880,187840,252240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269880
"O",256880,244800,170320,161600,128800,142600,137800,159280,124920,158560,208080,256480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267960
"P",283960,307600,253560,285440,258560,266960,301280,286400,289360,251920,240920,250160,278600,261200,267040,227000,265800,270640,257520,301120,276960,300600,287960,279320
