"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",517200,516560,539720,542520,520640,546000,532240,531840,501960,524920,528000,552000,521640,570840,508680,518160,513920,572000,532720,544600,527520,493480,485880,539600
"B",541520,415560,371120,334680,278880,281120,255280,349640,370800,449320,448920,517000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492480
"C",513440,504000,389600,335920,289600,285880,282080,364800,430720,462640,475680,491520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494520
"D",508760,483640,383560,330960,287760,273400,269200,349040,413280,470800,499320,503320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514760
"E",498960,474840,387560,336920,295520,284640,273440,347960,380720,467400,480840,496040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510160
"F",517560,498360,381640,325880,286560,274080,274160,326680,404240,438440,487040,490120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534920
"G",501080,485040,381000,332640,285760,261000,258160,320520,382960,440080,489800,473880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486680
"H",501840,454960,498480,545440,489560,493160,496480,543120,477760,505360,498720,489080,492960,468400,489280,486920,512400,461880,496360,507480,492920,502280,482800,516880
"I",492360,509800,391320,342520,294520,277840,282080,341200,379240,478880,478040,482120,395080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512840
"J",521960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494440
"K",519760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524960
"L",478400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523800
"M",514920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504000
"N",510480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513000
"O",514680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508640
"P",515480,551760,546040,517400,579200,544520,506880,574640,516080,529320,542720,548400,549240,528560,534760,523040,515000,550640,526560,550600,567440,519600,521720,515560
