"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",246720,273400,269040,242440,248720,246600,240040,237080,250400,241760,249800,243720,242200,288280,252640,278520,377520,245880,246360,280120,384200,252000,349840,229760
"B",236640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54960,47560,54800,53680,50720,52760,62080,57120,44160,47720,39040,239120
"C",243840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111480,90120,97040,92920,83920,80520,81960,92760,90360,103640,84280,270240
"D",243160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129440,115000,117720,105280,105240,114800,101840,112000,116800,106280,130680,244640
"E",247840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130400,132280,120240,133160,118160,118960,133080,118800,160400,139320,150480,240960
"F",235760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140000,150320,124840,127120,125160,128920,145840,151040,176120,190000,177440,248680
"G",241360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177600,174440,166080,167880,173080,155440,195200,184800,201240,222360,216920,248520
"H",250480,299400,230760,307040,203800,2e+05,195040,193080,190480,231840,230560,231760,210680,195440,236640,291360,198360,197680,198320,212480,294240,233040,234920,235880
"I",156360,252200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153280,181240,158880,242720,140040,224320,144960,204440,178600,301440,156640,246960
"J",241080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250400
"K",240720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231680
"L",257800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234240
"M",250440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263600
"N",241880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270200
"O",247800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244160
"P",239840,237960,293800,336400,236680,337280,243200,237720,336400,241360,249040,248320,236840,253600,247440,238720,233040,289760,236520,295080,231840,277560,213160,248960
