"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",504200,620920,463400,516400,541160,519400,553360,530800,539920,525080,516160,524920,528080,524680,543000,544160,527520,543680,513240,517280,523840,485440,493400,546480
"B",505280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508800
"C",476000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526520
"D",473360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535000
"E",480040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525600
"F",457520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511000
"G",476960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493440
"H",463360,449720,439760,455960,461640,455000,445680,440280,455320,458080,458600,458280,458840,453160,456760,470440,445480,461320,453360,447840,467160,474880,514680,506040
"I",476720,440360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456920,443320,433160,451320,432360,440200,453440,432120,463160,473440,486440,519280
"J",458200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453600,251840,393080,401600,366120,364800,415880,390120,416400,339760,406040,543800
"K",482400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479160,311240,373600,423320,439560,415560,466600,447880,432000,411080,404800,530520
"L",452960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500880,383280,418240,444840,465160,443600,467560,458920,466800,435640,438920,529760
"M",474160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478200,446760,465400,491480,470560,467920,457880,517920,461160,459720,441320,492720
"N",443480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520360,403560,490080,466880,467760,464640,498560,517200,511720,499840,436440,483360
"O",449240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548880,453080,473040,472880,494080,456800,471680,491120,487720,509240,484800,495720
"P",461280,496720,516080,512640,515200,516560,514680,498720,499400,527120,532800,527280,530160,530600,533800,490240,493640,509600,513720,508960,520360,502920,502120,448360
