"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",52920,39680,37040,51880,48880,49880,42200,42680,46760,48040,38480,38680,41600,28880,24000,13840,4120,920,5440,14000,16320,22800,25760,27120
"B",30800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,280,240,40,120,80,120,120,120,160,320,44000
"C",23440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,200,200,80,80,80,80,80,200,160,320,30320
"D",31240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,120,120,120,120,120,40,80,120,120,320,42600
"E",25640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,120,120,80,80,120,160,160,240,280,360,37720
"F",21680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,200,200,120,120,120,200,120,200,360,480,35160
"G",27840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8200,160,160,280,720,1040,560,680,4720,15680,17760,23400
"H",27640,23920,16840,11080,11520,3960,5760,8480,8160,10160,8840,11080,12240,10840,21800,13160,14400,17880,7080,5520,18240,32320,22600,37320
"I",24880,28280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13960,280,480,320,640,880,1920,6200,7800,9720,32160,34920
"J",24160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30880
"K",24200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28480
"L",33440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36920
"M",33960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31040
"N",32560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45880
"O",44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38360
"P",35920,26040,18520,8680,16120,4760,9520,12920,3880,2440,4000,19720,6600,2200,8040,9920,47160,48840,8560,24880,33720,29640,69280,42200
