"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",753800,547520,597920,675480,587760,605160,584280,539880,705440,520760,573200,496840,631640,525520,451400,616600,473560,517440,501400,544520,640680,591800,610080,704480
"B",576600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13080,13800,11920,12120,35040,11280,9120,14240,13040,12600,11920,718840
"C",650760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37160,34400,24840,29720,24400,28920,25160,32960,31640,33880,30480,651280
"D",518200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56280,54960,45280,51000,40680,44600,40000,47680,54960,69080,65040,573240
"E",592160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104600,91040,80880,73760,65520,76840,76360,95760,97440,116680,132480,651440
"F",592000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216320,127760,111400,108720,86320,90120,105520,109080,141560,169240,207040,527520
"G",541640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462280,339160,287640,190280,171200,154920,167760,228680,328440,429960,529440,521280
"H",577480,575240,528560,533840,502880,512160,555360,487760,500560,470760,455560,544640,359360,407240,435480,528400,533200,470960,456240,451200,492960,485000,507520,460440
"I",572560,541440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488200,414520,446800,295080,210680,201000,264920,403040,479240,450880,471800,620840
"J",581520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544280
"K",557040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605240
"L",573560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618280
"M",550560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463440
"N",682240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512800
"O",582000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574000
"P",529480,591240,550960,448840,499240,486480,501160,435880,513240,525760,529840,551840,585880,488320,472600,470960,436080,482760,582840,513320,370800,420240,577800,588400
