"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",466560,438360,427000,491680,508600,500840,511360,525080,490320,478240,481600,501920,506480,518800,519720,529960,508800,538400,509360,535960,470280,446080,483440,501600
"B",474840,290120,168560,287880,272440,303680,283960,322320,278520,275640,320000,269240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517440
"C",454720,375680,233960,418840,417720,414160,427520,427320,429440,430960,450520,457880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511280
"D",438400,431480,263640,425720,427680,411440,415680,427400,424600,429920,449760,421800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538000
"E",454440,426680,265280,405720,435240,430440,432760,429560,428880,415960,438880,447320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514400
"F",432400,433840,296000,408000,423120,429080,406440,415320,422880,420360,430920,417600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527120
"G",446360,418600,299040,406400,412640,433160,405240,413040,398240,417280,423200,424760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517800
"H",436600,420640,433640,439440,416440,420080,417600,427840,422680,410960,428480,435640,420520,458000,427280,439200,429160,424040,419800,431560,449200,429480,451880,517960
"I",454680,396280,294680,404640,335800,425880,422880,413480,420280,405600,407280,438360,437160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514560
"J",450760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514760
"K",450240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547080
"L",450960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545920
"M",434960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508520
"N",412120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491480
"O",394920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472240
"P",458760,477960,508840,506960,501360,487120,496600,503680,498280,511240,502280,503160,521600,510560,532680,486800,487520,475720,476040,482840,488320,513440,494680,419600
