"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",686160,699240,796440,784200,871240,804920,750320,744680,730760,733080,875960,893600,752960,728920,764520,721200,802560,709520,720560,691960,753680,781120,809960,711000
"B",680800,712880,754280,762800,753640,745720,760960,753760,735320,744000,800680,861680,775240,728680,706080,727280,693240,733120,736520,720680,735960,755640,737800,721800
"C",778600,91760,71800,60560,97280,113760,113840,112640,108600,105280,90760,751640,86080,91800,102320,106160,109840,99080,106160,102200,96760,70120,56080,740320
"D",685200,187480,104240,92840,109200,142440,137480,142640,133800,110560,127080,749160,126000,121560,114160,154440,133480,128680,124720,127640,113040,109880,121600,732800
"E",764840,419080,276600,156320,174560,170520,183880,184320,184640,177720,190880,695120,166760,169320,165280,183840,173760,163640,175920,169960,166160,268040,356720,701480
"F",681520,498240,334840,197800,195160,184520,200240,214960,197720,206360,206800,741960,201880,218960,223160,217320,191800,207160,189200,194640,208920,357160,468360,723200
"G",722560,529920,365600,196760,216840,271760,311120,333200,335880,378640,329600,701360,358240,345560,368400,313080,319400,285240,269520,216680,214840,397760,535480,731320
"H",668360,562080,386520,216640,203720,294880,580840,689440,757120,719000,723840,688320,713280,730640,704280,769840,726760,597440,279080,202400,219560,402680,506240,705120
"I",676240,559720,407960,219320,187000,275440,609680,756720,816320,806560,825720,678400,866160,793480,820320,819640,821560,583680,296920,186560,220640,395680,535560,692640
"J",633960,507360,352080,214120,206440,271360,560320,698880,706640,691800,723640,647400,725760,717680,729160,741200,731040,600640,264080,214200,232240,394720,501960,653520
"K",729840,651080,661640,650360,649520,646600,655560,623400,646400,624760,649560,620760,645480,643800,671360,635640,669840,670440,684240,646760,661960,625600,618280,634280
"L",629800,486920,365040,218600,184720,257040,522680,616680,619800,598240,603560,592760,611960,613560,641000,629520,639640,579320,256160,185920,202480,381320,460760,665520
"M",634520,632160,637040,626000,609800,627080,657480,607720,619600,604840,638360,595000,629520,641800,616480,624120,643800,624560,645880,631560,617160,630880,624800,616520
"N",592600,591320,594720,113200,120200,159080,175760,312880,669240,697800,624000,606600,602720,620680,588280,599920,596040,635000,579920,598080,599720,607160,611400,654080
"O",619040,554320,557960,556400,568320,555320,642320,627600,597600,560880,591640,565560,580800,591000,592480,567560,602680,588480,588120,588600,569000,546440,590080,595200
"P",585040,582080,529000,571280,560120,584440,584520,604520,597200,594800,582400,589240,597920,601800,605680,606240,617360,616760,595040,604080,599920,620920,575760,615600
