"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",306320,364640,336320,335920,334600,343880,378000,386240,407000,376800,397880,432920,434080,409000,355480,381120,356000,385160,394720,374600,369120,404840,350240,399280
"B",309040,366000,345080,353000,359360,365240,370080,425480,360120,398280,366280,430280,419400,383320,409840,407800,395520,376280,385680,357000,337640,380520,370280,329520
"C",338240,16000,17320,17440,16120,18640,17560,17480,19920,18080,18360,423000,17840,17520,19640,18760,19160,17680,17600,17480,17800,17320,16720,367000
"D",327480,23080,23240,21920,23480,26480,24840,26760,25400,25120,25280,401120,22280,24840,26800,25880,23080,26200,23880,26760,26000,24840,23480,370920
"E",342920,28600,35440,33200,32080,34360,35920,35320,40160,34880,36240,409200,33200,34120,34640,37000,37200,34240,35960,35480,35480,34720,34320,322080
"F",359680,67120,73840,63120,70720,70920,80520,87520,97920,116360,134240,372760,151960,141640,136600,95920,83520,75240,72320,76680,70680,73920,69080,331240
"G",385360,247280,215320,187640,180480,195160,204080,230360,319760,362560,399280,373760,391800,380880,365600,321600,238440,209080,210280,200800,212080,229160,240280,329240
"H",353560,294400,268320,282120,282480,270760,290160,278480,314400,343920,356800,369440,380960,370600,348320,290400,280600,262320,296040,280600,287920,261360,266720,340080
"I",337480,329920,296280,302880,315440,311720,279560,291560,333280,372680,359920,392080,378480,391760,354840,315040,281440,303240,304840,288520,305040,298120,335040,332120
"J",315640,311160,295160,308640,293800,296760,3e+05,259720,352480,394520,379120,376280,359280,371440,363200,337120,298320,305840,322360,299320,320960,322080,339600,311360
"K",348320,340400,366680,312200,337840,320200,353880,349880,378520,337560,377200,372640,373880,331640,385840,339120,377480,365000,400720,354440,355040,327800,350480,352360
"L",330000,306880,281360,287600,295120,303280,302000,297160,296240,341120,366160,342840,336200,342080,332840,306080,286960,301320,298400,307920,308760,309600,284720,309400
"M",334360,328440,363880,353320,339680,365320,367800,343360,369800,351920,356840,370240,366400,364560,368840,354960,381720,352160,346360,351280,343160,336280,350280,305720
"N",309320,317280,362360,16280,22080,33040,135560,361640,349240,346840,383560,333760,350240,326320,371480,376440,386640,346960,343840,353440,332440,358040,325480,340120
"O",284320,340280,311320,297520,311240,318720,319160,343880,333840,335480,343240,322280,324640,325720,321600,385240,291960,329840,339320,320360,302320,319760,375640,324320
"P",293960,330840,357440,319360,298800,343360,323440,330840,334760,316600,295200,338760,342280,333880,351600,348920,357360,331080,318600,336960,291720,315600,366560,364160
