"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",572560,479960,563560,596920,882000,1038240,807880,714720,762480,905880,646440,610560,759800,743720,983880,767960,751320,614920,818240,784200,866600,921000,799480,629120
"B",502160,630680,610320,745960,625200,749760,702440,746280,557560,594960,579160,534160,624640,592480,580880,618880,590440,608800,591600,774880,870720,687120,599800,667640
"C",581840,530040,461160,481520,490000,457080,479440,456600,519720,596040,465920,554400,429400,430360,449520,449800,475560,458720,522960,476600,576880,577320,479400,551480
"D",655200,711040,733040,739440,543280,657800,542200,575960,552400,541080,699000,634720,517400,536840,514880,519480,717400,683160,616760,581240,638400,666760,825040,565600
"E",578000,755200,737760,732400,660160,621760,572680,619920,741320,712560,583760,547000,537720,580960,562600,630040,583720,600920,630800,815600,1057400,858480,931520,518520
"F",487480,855000,767040,719440,689280,649120,629080,622800,604880,583160,710840,555000,602280,945280,694920,603360,766800,771600,933640,733920,1043680,860160,1003200,625080
"G",574000,838960,712800,634080,667960,696240,658680,638120,668560,734800,691400,569520,610720,689160,659920,799520,713960,687000,729800,737360,729920,801880,657120,632160
"H",708560,685040,785400,831360,713640,694760,699280,774400,717680,873360,703720,613960,696880,703280,720320,788240,656040,652920,771840,812680,807560,876360,716920,543720
"I",659720,722200,752880,740160,933440,1071240,661520,644680,624960,594280,586520,551440,577040,572320,608680,672040,608680,635680,682760,649160,601520,612520,625000,476680
"J",548960,576200,679240,641640,661080,685080,615640,573840,549000,551400,806120,529480,567800,599560,549480,547320,569720,653240,611200,688080,611800,587440,617960,489560
"K",485200,529760,487280,493240,505320,507240,508640,517440,503680,500720,524120,523880,488040,520480,525920,511400,508080,507240,511000,500800,480040,470760,453080,442920
"L",442320,569200,577360,581640,584240,578760,549040,514840,521760,513480,494640,508840,526440,506400,501360,497080,528240,554680,633880,609760,575080,591120,613560,500440
"M",455600,456200,469280,488200,490520,476200,500200,481360,503840,492520,495360,494080,566280,486680,485080,506480,500760,480880,466800,462640,470240,452800,441640,429480
"N",427920,436360,433480,418280,478960,481200,590040,570560,578920,502880,471280,448920,458720,459840,481880,464760,482040,477960,452000,443600,432520,439080,437720,406840
"O",402920,410000,415280,430080,443800,459240,460760,476400,459960,481200,456600,483160,480560,455560,460760,473960,479080,465000,454480,447200,434000,416920,394560,400600
"P",453320,401600,409240,422080,440720,481360,440680,438360,447640,448160,438040,443360,443960,468560,446800,446120,444640,435720,438080,431720,419880,411320,377160,385880
