"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",920840,917200,881400,897640,947840,913800,873440,863520,891160,888000,874720,914080,935080,903760,916840,884520,989040,858000,844240,859160,867480,890840,924840,952840
"B",871800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890240
"C",898840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920600
"D",877160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884840
"E",852040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890440
"F",864880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891560
"G",863720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899600
"H",861800,791520,779640,779040,748600,755240,767280,792880,721480,729000,725160,700480,726920,720880,730200,755440,778360,785000,743920,744800,755680,798200,809720,903680
"I",863040,792440,882360,799720,642600,503000,513200,829440,760840,746720,726800,767240,735520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865240
"J",859000,13480,9760,10280,8680,8480,8120,10680,25760,32200,44640,25480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855320
"K",862920,308080,329200,278560,327000,314640,7600,1026600,303640,243720,258640,296720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861000
"L",870000,579200,611800,638720,502480,449400,381760,654800,606680,545480,528000,536960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839720
"M",855440,644240,718880,726880,557360,453200,437080,730680,650000,600800,576520,579880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841960
"N",832960,646280,753320,762680,576720,471880,428480,777800,692360,636520,615920,610280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892960
"O",854560,710040,832080,788880,601320,516200,521960,808960,779960,694120,679800,694400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887920
"P",881080,798400,801760,797000,796400,858320,836960,846600,821640,811320,828240,821960,835840,817440,830360,843120,880280,855600,830280,813720,832360,848880,886880,988280
