"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",367680,355440,398800,405560,437040,445160,420920,409920,399760,389560,438560,435120,409800,390520,398120,390560,419600,389680,388480,370760,382440,395160,408640,386200
"B",349840,370760,362640,387280,372080,397440,391120,402480,374680,378560,404240,431360,385440,372400,372040,406160,373720,435480,386320,399960,374320,402920,376240,377600
"C",401600,7400,2000,1760,2520,2360,1680,2840,2440,2840,4600,386320,3160,3760,1960,1640,2720,1520,1360,1920,2160,2600,4760,372720
"D",364040,90720,9400,4600,3320,4840,4160,4080,4760,5080,7040,402640,3960,7160,5920,3160,6200,4680,3200,3880,3440,17240,26920,383280
"E",421280,552080,500080,494480,519160,534400,524200,505400,471040,539240,532080,377600,565080,485320,489160,503160,492040,475600,478200,477960,557120,510520,562160,363720
"F",358520,486120,521840,573640,585960,614440,590720,606080,587360,596040,597480,395320,579920,614640,559680,631480,608440,649720,612560,617720,580720,565400,489040,386800
"G",369560,438760,457800,465600,524480,539480,630400,600360,642400,598720,615160,377440,600880,604600,618560,600640,631960,593600,577360,536360,479440,432360,453120,365760
"H",361440,438720,401400,389320,405440,443480,463520,522680,483800,484040,459560,383200,474040,485480,471560,485440,495440,523520,460520,412400,387720,396360,400200,363040
"I",365080,416680,397440,372960,393160,392120,423880,409600,427080,411480,428320,369160,439560,424520,429400,413320,436360,423760,415720,389880,404480,394720,406200,355480
"J",350080,392480,374160,386640,355280,382360,374240,386880,364400,378480,387800,368160,388200,386480,388000,399520,382920,397040,386320,383640,372320,377800,379480,351040
"K",369120,346160,350200,337040,358480,347240,363000,350240,355080,356160,353360,353360,371440,358040,365160,359720,367320,364440,369280,355960,359200,339360,353920,344080
"L",337600,372280,355120,357120,342960,343480,335320,357040,351360,348240,340320,353720,345160,358640,368360,364520,360320,357880,363640,378040,355000,360440,373640,351680
"M",341440,314360,337520,324560,340560,332480,344680,340760,342680,335320,337120,337680,346000,335840,335880,338760,356360,344680,354400,342880,342920,332920,328560,318640
"N",309680,320240,317520,1920,3040,434920,498120,528560,406120,370360,329720,327720,338560,339560,338840,342400,341960,354960,327520,341120,333280,321160,328680,336840
"O",316840,320360,312320,298480,325440,324160,335360,341760,327560,320600,322800,318480,315920,328320,329560,322200,332960,327120,319400,324600,324080,309920,313840,316840
"P",309720,300760,304680,329480,315880,331920,316800,323320,317320,325440,351520,339000,326440,338000,329720,325760,333680,330680,332840,343080,327960,348320,310000,323880
