"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",127120,176240,153400,174160,138080,61800,178040,110560,252600,138600,231680,177920,204880,136360,137400,119880,171200,101320,224600,156120,269160,219360,164160,129560
"B",94760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134000
"C",145600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120600
"D",122440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111960
"E",104080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60680
"F",140600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132800
"G",121160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88480
"H",163600,125680,168360,154200,216880,167600,190400,154560,138640,163640,175280,163080,71360,126160,140800,183840,114840,155640,195640,138280,87240,127080,87000,117120
"I",127520,202160,129200,121880,101680,89440,89520,102520,91760,98720,148680,249240,199680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121600
"J",136320,50760,3200,4720,4400,3160,4200,6800,5120,4320,6560,6320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100120
"K",108040,127120,103640,118560,86200,53840,89560,73880,88960,116040,128280,186240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000
"L",110720,108200,146760,95720,51400,79040,110960,77040,89720,46480,137280,158640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89240
"M",177600,262280,199440,90800,67240,67880,43440,61000,74480,93320,128160,146360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159880
"N",149920,183520,151520,99560,88440,70800,78520,63520,86200,105720,154800,130360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148120
"O",127600,203720,83120,109680,87600,77480,40960,51160,45160,82880,153120,157720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000
"P",111760,151080,145960,170720,133000,141680,138400,51800,164720,145240,124080,55320,76000,132680,117080,163320,97120,191720,185560,175760,144360,184720,117760,88560
