"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",564160,576400,604240,654400,623960,553200,562280,549200,641080,590800,576760,658440,862920,798000,779760,737280,783760,616840,602240,602320,766640,621960,681040,855800
"B",574720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836280
"C",558040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600560
"D",586040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749520
"E",608880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820120
"F",705800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636400
"G",594680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754480
"H",586400,709200,547560,527760,515600,734920,615160,618960,514520,516800,511040,538880,494800,531280,596600,671760,582160,515040,514760,627120,696880,616080,574200,695760
"I",561120,532160,542400,590640,517320,385160,372880,399280,440720,452040,492560,490120,524600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713440
"J",626520,11320,8640,9320,11600,12000,12520,12520,16440,16880,15480,18160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795960
"K",607880,359920,316800,352960,325200,296920,255960,384480,490440,342480,310800,349200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631200
"L",580720,507160,526080,544720,413920,402520,393880,358600,415840,473680,579400,480880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709560
"M",564560,540320,613960,583520,442760,312080,440080,386880,520760,442480,508400,550080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581760
"N",615920,524280,493920,440840,463880,327160,309320,406280,547040,459480,524880,549520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683600
"O",651760,553280,518520,453480,398120,319960,506840,381120,456120,653880,508440,537800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615000
"P",617320,536320,536480,571000,808880,567000,745400,550920,598000,609920,609960,520760,691440,573840,562120,547240,625800,545200,692200,611160,607560,595200,606320,635920
