"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",197600,177120,185840,184920,207000,188120,181320,201800,193960,212960,185360,190080,198520,199560,204800,199920,176920,189200,194640,204200,194080,179560,179080,180640
"B",190520,140440,145440,162240,184200,179040,189040,178200,170520,153400,175400,160640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190360
"C",177880,172440,166960,184480,199240,204120,196040,173160,194520,184600,203720,184560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195920
"D",181360,178200,185200,182200,204000,199560,196120,174880,200600,188960,200240,202360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198520
"E",192000,170720,171040,182360,169560,112040,186240,189920,192480,183840,201120,203280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197080
"F",182280,198800,187560,186360,184520,181320,203840,180720,189640,194160,199440,196440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202960
"G",192520,191080,182800,172640,163400,187120,175440,175440,169880,188600,198120,189160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201520
"H",182680,190080,195840,203520,218560,168520,216400,189200,202880,182600,199080,206240,199160,179720,192360,2e+05,199320,183960,213960,186800,204000,210800,212200,194760
"I",183800,178640,187400,181200,192360,184440,179720,186800,196760,193960,186680,200720,188880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199240
"J",188800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197760
"K",183920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208520
"L",177560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206080
"M",179200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195320
"N",183960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199520
"O",172360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194080
"P",193480,196320,214160,204240,217680,216440,191760,203840,207160,209240,224240,215320,218960,211560,210960,195680,188920,203760,204320,212560,221440,205120,220400,196960
