"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",421280,415040,405640,425520,410440,439480,433160,430000,440240,428920,444800,432280,439840,435840,440000,433720,439520,437360,434640,424880,435520,423960,429120,468000
"B",378720,433120,402520,402280,414320,447920,445520,420720,434280,431400,423440,467720,451480,441200,433520,440120,445440,433680,448640,444520,435960,423040,426480,460600
"C",431360,5560,12120,8400,20240,30880,36520,33120,27160,30200,33080,440200,25320,33640,34000,29840,27560,35760,37440,29920,24160,16880,5920,467920
"D",403480,54840,62920,54240,69800,96000,131240,138480,137880,146720,141880,413480,136440,157480,148400,143680,145200,144800,110720,90360,89960,82400,73880,455160
"E",435280,84480,101600,103520,131560,170600,222080,251240,275120,271040,263000,427040,273120,279320,267480,257400,267440,253440,191320,162600,132120,119000,116280,442680
"F",420920,183880,159640,140560,213960,292000,385720,389840,404200,393240,410520,420360,416280,423160,420560,417520,414280,412640,355120,297720,192680,209320,237200,437880
"G",386440,217760,177920,194160,241800,349360,380120,384640,412240,401760,398240,417520,418320,418040,415040,407600,426440,404120,391560,306720,236720,224360,268720,436000
"H",374440,227760,205680,207720,264400,332200,390000,379760,370960,386520,399200,411200,397360,405360,399240,390920,405960,418480,375400,296760,235720,234960,277760,443920
"I",389000,224640,187960,195120,292960,352240,368800,359720,366840,385280,388240,380560,386480,400280,397400,395760,406000,410000,379520,321520,247120,250800,280440,417760
"J",393040,219960,184160,206840,300560,353120,375160,368840,346920,381320,371640,397320,388000,381520,386520,378600,382480,391120,387960,315760,226640,224920,272080,423400
"K",389360,394200,362960,393600,392920,382840,382160,362920,378600,367280,370520,386320,374600,372240,397680,388680,377720,391360,394120,385840,393560,401880,407040,406760
"L",384160,245240,206280,212880,302040,370800,376960,382280,372200,387440,381920,385440,367840,377040,385480,392640,372520,394040,375000,358680,250400,242600,284320,402520
"M",387120,373280,381440,395440,368240,365760,367720,374240,368720,373960,382120,417520,365840,359840,372040,368760,373880,419720,371600,369520,391160,400760,395880,385600
"N",373720,364920,377040,25080,131640,241200,360440,372800,379640,380680,376240,370680,368720,362800,371720,365160,384400,349960,358520,364360,358680,357840,527160,396560
"O",366480,367400,356920,358880,355000,365640,366240,371600,354440,365240,364520,386280,374760,369680,365520,369160,353080,360080,366520,363400,346080,360240,389480,378520
"P",371480,352440,343560,359160,366360,365120,370200,353600,356520,376200,384200,375760,366960,366880,392360,381520,358680,357920,363640,356680,348840,344880,357680,367960
