"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",777320,712120,714000,713080,790400,749600,729560,735360,750400,720360,840040,887080,1152400,714240,699320,1051640,688320,1051640,667280,681520,701760,706440,560880,743920
"B",779000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718440
"C",729160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716400
"D",722800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687640
"E",713400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706920
"F",714480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732360
"G",689640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752400
"H",700240,652120,622360,683240,621360,599280,602240,831120,881480,600360,608640,608840,626080,601960,583200,629400,595840,619680,598240,629440,620000,629400,611800,695040
"I",714960,680600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600400,598040,593760,616720,598600,610560,610880,616640,610240,633960,656800,689200
"J",703120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561360,581080,573080,568320,584720,581280,564760,549840,546000,586560,578440,742160
"K",683880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548840,583000,586160,576080,567680,562320,566120,552480,561680,570720,572160,721480
"L",692040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547000,576720,588280,588240,576360,586760,549800,566200,556440,571320,614160,724520
"M",714520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576280,589040,593000,589320,615600,588720,607600,591680,571040,593960,616400,685200
"N",705160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578160,618640,599120,604680,611400,604960,584840,586000,579760,602320,642280,722640
"O",737680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618400,677040,636840,648360,657240,677840,611360,640440,614120,630760,624720,717920
"P",745920,722840,724680,729600,710240,675720,690800,676600,903560,723280,670480,717280,682040,718880,671240,698760,676320,1010120,702280,700920,737160,713800,750760,728920
