"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",395280,342200,356520,365200,354880,372640,376400,397240,362080,358120,373920,432640,423640,383040,361000,381720,383160,374680,356600,345200,361160,410320,432320,419880
"B",348440,357240,352840,354480,344760,343280,372920,368040,368120,352120,357360,389760,372120,358600,380480,369840,369520,389960,356440,377680,369480,351320,371880,398000
"C",366160,190640,224440,211520,219040,260400,240240,215480,235840,264920,261320,359240,262520,280920,268120,248840,218920,215520,248000,235600,246880,208840,202880,390160
"D",337840,295520,291640,292840,261000,256640,290120,314200,270000,314240,328760,359080,313800,335360,333800,300680,304400,286560,272840,283920,297640,277520,293320,382680
"E",364480,381720,357000,359080,361120,376640,380680,394240,395000,380320,404080,339520,351840,412880,407640,385800,357000,367000,380440,379840,368000,356800,364680,370240
"F",358520,411760,413760,400280,378840,373720,370400,389080,353200,377360,373720,330000,390320,367440,369760,389760,399480,388040,410960,382000,398440,404800,431040,385000
"G",354560,387520,388800,339920,375520,338720,346920,383040,349120,346640,315480,325840,346120,340560,334640,352960,380840,360320,343400,350360,354520,384440,401960,374080
"H",341080,369200,346440,343320,332880,323040,318400,338720,325600,325440,327840,311800,328200,340320,342240,323840,340960,326880,352840,330440,340840,366520,393920,363560
"I",346120,356560,346920,322960,316360,314760,329760,327360,306600,300320,301040,303360,318920,319560,307320,313840,336040,334960,323760,312080,323640,375760,372080,346080
"J",333400,347840,350360,320280,332960,308920,288680,309760,317520,310280,299640,297800,312360,310880,305960,306280,350560,311240,313960,323960,322600,354280,365880,370640
"K",345120,339880,338720,296800,297480,318880,304560,301400,312040,311480,311200,296040,306200,291920,300600,312640,340520,301880,334240,310360,310720,314320,328640,339040
"L",310880,337400,361960,310000,291360,315880,302440,288320,297920,297400,279080,318920,307160,295920,301640,319920,315960,312000,301800,329280,321840,337840,328600,354040
"M",326680,349040,342120,333240,306160,307760,312880,302320,302840,288920,303000,312040,320600,294360,292960,292480,291800,297840,292120,304760,320600,301560,326800,316800
"N",366000,344880,312680,219200,314880,361520,332720,302680,289920,296720,302160,299000,295520,306880,296960,287920,296240,298360,291160,310120,288040,309400,325760,324520
"O",299000,297320,290040,290560,287320,286000,293640,288120,302720,312120,302720,291920,293360,293760,301080,297640,305120,302360,289320,326640,291080,308400,335920,322840
"P",308240,305480,290000,283680,286600,287640,294920,323800,320200,306520,305800,303480,321200,296520,303320,300520,319640,305880,314120,296440,288880,289480,314120,334560
