"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",702560,612000,671080,731840,672760,770960,711200,762920,775360,769520,830800,762920,755400,851040,739560,721760,776440,768640,714120,728320,758800,701320,655120,660920
"B",603120,603080,587520,637360,646160,644800,610120,695520,673920,683720,721840,691520,695640,697600,704560,722040,672120,676880,703160,653240,670840,630240,605840,673560
"C",641920,11320,13000,11000,9520,10920,10520,19160,23520,26360,24560,751280,21320,23120,25880,17640,9960,8200,7760,6840,6000,6160,7240,674000
"D",652240,28560,35200,30920,28400,23600,37320,54600,65920,67120,70480,737200,70120,75880,67400,56360,41520,20920,21800,18720,12840,14120,21200,637800
"E",655440,188360,190400,188040,180920,136120,190960,328120,267520,376080,397080,746840,356800,359600,372280,280600,294720,147680,94680,143640,87240,118960,140120,650600
"F",610800,367240,435440,421280,443520,366600,486480,632120,656280,711680,676160,673080,687600,694920,706000,624120,638720,469440,373160,334080,260480,359440,354080,609760
"G",640560,553640,580960,620640,600040,598160,601040,728200,718160,725640,729560,728960,749760,780800,770440,775880,752200,671040,601680,579400,575400,589440,610680,622800
"H",650080,561800,619280,658320,679320,719240,681320,658240,684800,713480,736240,651160,719960,728600,716800,726720,688600,718120,673960,671040,632040,640440,590920,649000
"I",654720,613840,595560,610560,660880,699240,693760,695760,662040,607040,714960,707040,708080,666200,692400,667280,713400,676160,605360,622880,585560,616480,584560,646560
"J",640680,615720,605800,618560,641160,669680,630160,659160,640400,560760,652560,643040,612120,642280,659800,663160,643360,632640,632640,618960,580320,600160,651320,677240
"K",614280,524880,574760,555800,589000,608480,611880,601760,614640,575360,608360,557880,648640,641000,586080,638400,607400,566560,559560,552400,562720,532680,557160,683240
"L",625760,567520,558840,585680,612040,597440,602200,595240,618440,588520,589920,600120,372160,632960,586080,585640,591360,643120,608400,604920,590920,553880,564560,651240
"M",620600,542080,552440,541240,574200,603400,562880,559160,554480,558600,549160,556160,587560,569080,546880,563120,550840,550640,531560,537800,522400,536800,545600,637440
"N",605720,559200,516840,24480,67360,326520,540680,604440,555720,536080,544560,556440,591960,553160,530240,567240,539520,550640,508640,489840,502880,484680,501800,567520
"O",603400,491600,476680,531640,555040,518520,527800,510360,488840,525560,518200,497440,570720,526320,532640,531680,538560,521640,488320,493240,492320,491840,546280,616080
"P",633080,578360,529800,556120,562920,538320,583080,581600,581520,562440,561640,594120,579680,585000,559320,597000,585800,596440,535440,586920,547880,561680,537760,550960
