"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",746880,1174400,711080,1019040,1040520,742800,736480,750760,791680,788360,765440,814720,745440,1001360,703320,1034080,939880,860520,714960,855800,678080,705640,888000,812560
"B",747200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734320
"C",734800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693240
"D",707800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702000
"E",694800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682080
"F",1105720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702400
"G",689680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756960
"H",1204840,691080,651440,598160,636480,623080,647760,630560,660680,650640,637160,820200,680200,643720,622200,643760,659600,670800,645480,693120,657520,615160,655600,912680
"I",739600,938880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637600,516160,475200,478440,391840,424440,428640,591520,562760,607360,606960,715840
"J",758800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650040,555680,557160,557800,461000,478920,467640,529920,644520,740760,646080,702360
"K",749880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638160,532240,499400,471720,635280,455600,501280,560680,619280,687560,711080,698000
"L",692520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653360,564960,540920,449640,449480,445600,487960,522080,563120,611720,630000,803960
"M",688240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648840,532360,463680,476840,433120,441880,443680,550320,601960,654000,617200,723400
"N",724040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647480,544480,536720,458640,455600,453360,477120,535440,570960,668160,620000,735720
"O",754320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652200,542680,459240,522440,486200,585600,491600,557680,627880,624760,640400,712320
"P",821440,786960,741400,963520,1033840,733440,805240,719080,671960,671720,688080,703760,751080,704000,704280,649120,711120,937520,666240,718640,656800,683840,717480,751080
