"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",511760,483480,509280,529880,543320,552920,556000,560560,551840,544720,555480,545480,538840,538840,536680,551680,566640,550680,534840,531360,537000,528840,515320,537280
"B",485160,472400,488280,497440,520440,530880,519360,520080,529440,511960,528640,529400,528720,518400,527480,534200,534000,529320,525200,526880,523280,514160,505000,506040
"C",503760,1280,1080,920,880,1000,1120,880,1080,1040,1400,554400,1320,1320,960,1040,920,960,880,960,960,1000,1160,550240
"D",494160,800,480,440,520,520,600,520,480,640,1200,531720,1040,920,680,560,640,400,480,520,480,640,1160,552440
"E",517640,1320,560,280,280,440,440,800,560,800,1240,560000,1080,680,600,600,720,560,560,360,400,640,800,572000
"F",497600,1080,2120,1200,920,1640,4440,6120,5680,6240,9120,529800,6320,8040,5680,6200,4920,3480,1480,1120,960,880,2200,549720
"G",509440,38800,41560,32000,30200,48480,74000,113840,106080,106400,103080,532000,113040,112120,112440,110120,86280,84240,45800,33640,34000,45280,35640,525880
"H",494040,287640,338120,282200,277080,361240,482560,494360,482600,497480,519480,528320,503360,503920,508880,491320,487520,469680,359720,284200,272320,357080,277040,531600
"I",508720,402600,460520,404320,396520,484080,480080,484160,503880,522360,525880,516960,511400,536640,509520,502080,485160,471200,465640,420960,384120,448440,413920,508000
"J",481440,403560,452640,412600,403200,451280,478520,469400,497160,509280,515400,511640,510560,514320,507600,502200,474080,461320,455760,415760,403600,446280,413480,495480
"K",494120,479360,496280,507200,504280,511920,517120,517400,521680,538640,504000,523040,500360,518280,508640,529160,477680,494200,483400,489920,466960,480800,479280,496680
"L",459920,390880,442960,401280,406600,450040,442680,458280,476520,497120,474160,483640,481920,486720,491000,475480,462120,457720,460640,397240,380720,426080,380760,475920
"M",460280,450840,467280,488160,497720,499840,494040,499920,480120,481080,482440,495720,484960,485400,496640,498120,462960,458720,476200,484680,465520,480360,457040,482040
"N",429240,402680,436440,5680,5000,4720,10440,113640,451360,451440,465560,455120,468520,452520,451080,469400,473360,461360,452000,448560,443360,448920,431720,455200
"O",434080,428520,438440,456840,468680,468480,456280,479560,471160,481120,486280,495040,461800,466800,475720,482480,465800,474320,457360,472640,431400,415000,428800,442000
"P",425160,405720,412480,447400,461400,467000,441960,456440,443680,477920,499360,497640,472920,472560,458120,466280,445640,449000,445640,443120,433400,427720,415280,426240
