"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",1200920,977120,954960,832960,1283120,1090800,1402920,1185480,1407560,1115880,1090240,1120600,1113640,1302240,1130640,1218800,1170360,1222920,1365760,1238840,1149240,1276920,1221480,1199240
"B",1326920,1138160,1205080,1327680,1197840,1319960,1068160,1379320,1484840,1424080,1017720,1287040,1189920,1634280,1296080,1245280,1329600,1441440,1206840,1459080,1243960,1413440,1344560,1102480
"C",1182240,343280,365440,377840,380120,367520,362560,325160,322400,308200,295560,926760,323200,305960,317240,308800,301760,339360,358000,376240,369400,349720,328960,1075080
"D",1137160,343760,330880,337240,338080,398200,410120,409400,416760,469560,529680,1180560,397400,376320,358800,365960,332600,368720,375560,318080,320680,340800,370640,940520
"E",1017240,393240,355000,325160,325000,346240,345920,360760,360840,371640,361360,1077320,374520,352280,354520,328600,299680,293800,316680,316680,297800,335520,439120,807000
"F",1364920,798400,356480,304960,315600,317080,350320,318080,311680,315760,376880,880480,298360,310880,298840,325200,330480,306040,300320,315760,320040,396560,598360,1060200
"G",1107640,1104920,759240,443960,381160,350800,371440,359080,378720,373960,374680,1138240,389280,378200,344160,366360,386520,384680,357560,370320,383200,516880,891200,1025800
"H",1370480,1186400,1021040,799920,538880,388000,403480,440200,500280,444560,435440,902800,381160,454200,458440,438560,506480,469960,494480,548120,744400,805680,1052000,1022280
"I",1219360,1141360,1217360,960200,784560,671800,765440,808360,710600,670120,642280,1091040,829480,896280,754360,821360,852720,679320,692000,845240,951720,849280,869120,902160
"J",1165560,1102600,1087360,1038520,938760,924000,1030160,1012720,870040,940920,1082520,1036960,1033760,1050040,1035200,875120,1131200,983440,837880,941040,928200,766320,947040,969200
"K",875800,940240,940600,946440,940160,969640,933600,921160,921760,946480,953680,952040,948160,941040,924760,893440,826680,913240,923600,870640,863320,873360,853080,788640
"L",863200,1058160,1011400,865680,960600,809520,923280,973400,977160,918760,976440,1088040,956920,754360,775920,764320,994680,936800,925600,992920,975680,935680,905840,949600
"M",800200,811720,1034360,1002760,1033000,974760,896000,933040,930280,904480,1184400,1038600,813840,921200,757360,919080,895040,916040,942760,982640,889920,875000,851080,834920
"N",744000,869880,948040,404240,409240,413200,438480,444600,584600,782040,911440,893240,866800,907600,921160,987120,1082760,1084440,989240,1129960,1184920,1099640,1071640,892600
"O",793480,797680,813400,772360,890440,797680,822800,845800,841800,877800,875760,1002560,868360,858680,943800,890120,969160,854840,881160,1076840,969320,931880,893200,856600
"P",837080,841760,913200,851840,843280,771360,775360,997200,927920,967240,1020640,988040,960440,931560,942960,878640,979240,902560,928480,1003160,905600,907360,951200,1162440
