"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",872000,894240,871600,852360,879400,871080,898520,898840,874840,915880,884720,936960,899920,915040,911920,874120,882320,871120,878240,852520,889000,908200,823840,923080
"B",869840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914480
"C",846440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861680
"D",848160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869000
"E",811360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895480
"F",811240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897160
"G",840920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858200
"H",835840,771240,777960,802200,788040,814440,791200,778080,750480,779320,775400,791120,801640,801840,789400,783200,776560,798600,815880,829320,840560,856120,818160,879520
"I",814240,773640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787560,735760,708200,646640,672240,653920,785720,775520,813120,817000,818160,873520
"J",838560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717280,646080,615960,536640,447240,455120,622720,739520,727520,735080,726640,857080
"K",833640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776800,707320,664880,607480,518040,537440,697560,729720,766640,753840,760720,873720
"L",811160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751480,697160,696800,610800,557840,579640,741280,741800,767800,777040,751720,895120
"M",793920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770200,733640,703400,649120,579400,628400,739520,797640,803760,788120,794280,851200
"N",792680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799880,767240,727680,672920,670200,618480,805680,797240,802160,816160,812280,861840
"O",828440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852440,762080,726040,731120,702720,677000,789680,823400,847800,857920,794200,851960
"P",869640,836120,869960,863040,891520,850480,849560,831480,832240,826440,835960,853240,836880,845000,853360,854120,820160,843160,850720,825160,883040,877000,888000,878240
