"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",303320,188640,355760,192520,288640,209040,269600,194840,308440,225640,284360,258720,323760,212280,305760,182920,271600,187400,307720,223840,335360,179360,381880,177520
"B",586040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27600,15520,24280,19400,20920,22240,23000,25280,23880,26960,27920,282840
"C",269960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49200,35720,38600,48800,36920,43760,46760,48360,43600,49160,46280,279480
"D",269160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67760,54320,48920,55720,57160,51440,50840,59240,59000,63480,58600,261400
"E",295120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95320,86120,86160,83120,71360,67000,64160,80680,93400,106160,93320,254040
"F",275960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111640,108160,103200,108640,77960,87680,78880,114680,150080,137720,117200,283320
"G",283680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195520,202080,183080,169200,145200,174560,186080,188400,212160,218880,230520,269120
"H",369640,258760,242040,249440,279200,350360,353280,280000,216960,207240,209560,270200,260720,204200,203920,213960,233680,215760,229560,385000,228880,257720,248720,257040
"I",285600,258280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214720,193800,242880,193960,257800,177200,192920,267720,249200,259200,261880,252960
"J",204040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276640
"K",293400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319760
"L",275680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255120
"M",275720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389720
"N",278280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249760
"O",312400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269320
"P",350640,272240,243360,317040,240280,247000,245680,245600,251760,342640,297280,251800,249560,385200,232640,234880,250200,238080,229800,227360,230080,245000,252040,357080
