"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",660080,622160,676320,661320,708920,715400,723160,709040,677080,685120,684360,690280,730440,724200,758960,724560,759120,748240,751680,732160,723440,717440,718320,696160
"B",695520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22560,20600,19560,17160,20000,19120,16640,22280,18960,20440,20600,665040
"C",676400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30800,30360,30480,26960,29160,28480,27600,27320,27600,30560,30800,725520
"D",681800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51360,51080,47360,46320,43640,44400,46880,49400,50240,51080,55560,716400
"E",654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147640,114440,124440,105360,101400,105880,123920,125000,131280,148680,151440,703760
"F",700200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239560,194440,200440,186080,184200,195360,242960,264760,265480,260080,239840,709280
"G",661560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523280,389200,398520,377840,368480,404520,435600,479800,532560,560520,558840,707840
"H",709000,620320,607480,578600,579600,544720,570480,562440,552040,546280,552480,544760,555920,564200,543160,570120,573120,568800,574240,552400,603920,585360,628000,712280
"I",694000,612720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552240,454080,471480,521840,515360,544480,557920,561960,591000,614280,645320,736480
"J",681960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739400
"K",705840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709560
"L",689280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721040
"M",686640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735840
"N",678280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730840
"O",698520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742600
"P",770840,717880,725200,716680,733920,722480,538480,732400,722480,709360,708360,714920,739000,730400,724600,724240,721040,722280,747960,751360,738360,717720,698320,727640
