"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",95720,91280,97120,90880,100360,81840,83600,87360,67800,70280,82080,85960,79120,91240,87400,79640,82640,86520,68920,63960,84840,70040,87720,90560
"B",116760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92120
"C",94120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66040
"D",106800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88400
"E",113040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92960
"F",120360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80600
"G",108200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84560
"H",137080,78760,93920,87800,1e+05,102040,85320,89880,81160,77960,92840,79040,95640,102480,90680,78760,79320,80280,94200,81640,73400,81600,77520,80040
"I",126840,94040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86120,73840,82760,73120,85600,83960,84360,73240,83360,64280,72360,87360
"J",91280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54440,50880,53680,53120,60360,58680,58320,54120,56480,49800,55080,84480
"K",101160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63400,55920,61200,57440,63680,58480,59480,64040,54400,52280,57320,76440
"L",107160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67120,69200,70720,74640,79560,67280,67040,63320,66520,56720,56760,69640
"M",91920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69280,67000,70320,71000,69920,68680,69720,72440,64240,70200,62720,68800
"N",88040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72040,70640,70040,71760,79160,71600,74040,66440,73440,68880,59600,65200
"O",98840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73040,63680,83360,79440,78920,87960,69480,66560,65720,68120,63360,63280
"P",93120,68360,73280,90200,102040,84160,77160,74760,78440,71640,84640,76440,80960,79000,84840,87960,72400,75960,77600,69280,76120,74520,62240,73800
