"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",374120,462000,411760,354360,360280,458160,385360,423600,367400,390920,375360,413480,509480,402280,440840,395320,385280,397440,607400,443200,397000,403880,470920,442320
"B",380560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435720
"C",393680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406840
"D",387280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381240
"E",382760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396480
"F",422320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393400
"G",391400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424000
"H",390880,331760,322280,317080,310280,271200,352840,349920,331840,330320,391560,413000,341280,391480,492480,316360,291520,328360,304960,352360,400880,348440,387880,512960
"I",347840,358680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322600,367720,204840,249640,206000,187680,241520,250640,298720,346520,345880,400400
"J",365200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336040,157680,170320,134880,138360,146200,146000,172480,215640,359360,288040,416600
"K",410520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331600,185960,183600,149520,425880,224320,182240,201680,242440,261080,395600,440200
"L",397360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328720,179280,190200,208800,173960,188400,241680,244360,285920,307400,340000,385760
"M",384560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340560,215360,249240,272920,205920,217240,222160,248480,335960,378920,401480,403080
"N",409560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373760,222360,202600,215800,194880,284320,227400,291040,285320,323360,390600,372720
"O",389760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397920,221760,232600,217120,285280,220240,257000,311040,356640,379200,393520,401520
"P",435280,384920,363080,365480,360880,430400,459240,459880,380160,428000,388240,348400,363040,342600,341040,385160,447560,365720,382800,373640,408040,391640,383040,426280
