"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",866200,888200,914720,963360,968480,986200,996440,954800,950280,934960,944880,956400,940160,909360,931640,982960,949960,950040,941200,915720,914640,913120,842560,825440
"B",866400,873480,900800,974560,983520,987120,976400,995240,968800,945160,967320,970280,973560,938080,988280,996560,992240,1012480,983160,963880,935560,921840,913120,871920
"C",994080,35960,52040,204920,348520,318680,286240,277040,274760,280920,280040,966640,267800,284640,289520,293600,269400,280800,330240,329680,232240,64480,37600,866120
"D",874240,18280,50680,191840,323160,384360,339640,304840,318360,296640,310240,960320,286360,312640,303080,323400,310440,358320,399760,302880,140560,70280,24400,888880
"E",889520,24960,93680,141480,240360,425720,451240,356240,330160,334200,349800,938240,342560,342280,353200,371040,375160,454880,454920,229720,134360,117120,48720,891560
"F",849640,43000,120000,186960,156080,332320,532600,451560,364520,372680,382280,924880,369920,392400,394640,401720,426960,551080,355120,149560,154640,162680,76400,867240
"G",868360,49320,184640,217800,194280,235960,544040,557560,484000,474480,479120,871160,428280,461600,466040,492920,564880,574520,231600,166720,180960,209840,107560,835840
"H",824600,44320,170000,250920,220840,243640,522640,824480,822000,837760,792800,858840,777320,814840,808680,848360,798720,496840,203840,205360,197120,229680,118480,840840
"I",868280,49680,188440,243080,230840,244440,538840,824600,845080,865520,858880,864520,864680,869320,869720,865320,832080,555400,240320,212200,218160,220200,132800,826760
"J",829080,50080,174120,243680,259840,272840,598240,829840,858720,863520,836840,850840,859240,894280,872240,868240,811600,598600,282360,260880,249120,244160,147440,844600
"K",825560,842360,849720,849520,869120,863440,873680,860400,833320,869440,837880,834520,828960,849680,858760,873480,871360,868720,902400,901600,896320,891000,875320,814680
"L",787000,94240,173560,251360,259280,292160,537000,801920,819640,827000,832880,840720,829200,828680,846800,873640,785880,584800,338440,267200,234320,232720,136280,867320
"M",764400,809440,843360,847640,861240,852760,859840,840160,837160,833000,839600,829400,824640,839040,838680,850880,849760,857840,830160,874280,857920,824200,844360,811480
"N",739360,754960,791640,243320,282120,293680,333320,418360,777080,823240,812800,809640,819520,847880,824680,835760,822200,842600,867040,868160,823960,812160,815400,808960
"O",718960,742920,779200,799160,816040,811760,810280,809880,820400,801000,810800,793280,789120,842680,814840,828520,804240,819120,847240,844360,818880,795920,771480,731200
"P",659120,700440,734920,756760,756080,778360,760240,769000,788240,795080,791960,790880,775920,796720,813200,809160,784440,801600,789560,795920,815480,744480,745240,718320
