"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",759720,744080,807160,806800,808480,792400,778000,753360,756360,742000,752760,739760,753080,716640,748880,758880,762240,745920,762920,743240,778200,722400,706360,698880
"B",718440,742840,785080,803840,775880,789200,752880,759400,746640,744720,772600,773640,751160,760240,752800,770400,742400,752400,779720,789000,790520,794360,754200,710400
"C",793440,90080,81000,67280,70280,72240,86080,83440,108040,102880,91480,780400,101960,90920,104520,97600,87800,82960,77520,70520,75160,80320,96360,765040
"D",741480,103320,110680,99000,98760,110520,138280,163080,157520,150720,195440,772400,179840,193080,178200,175040,155560,134120,114200,105200,109760,111720,115960,767800
"E",786760,116680,163680,142080,142640,155000,262760,284000,447400,528680,339720,781760,564760,392040,496360,287320,313160,276080,162320,163400,179640,169560,121480,762760
"F",721960,117880,165400,170480,136840,217880,338040,396920,426760,481960,404960,743120,427640,439600,440520,436800,400200,336320,215240,197800,189080,199640,171560,741480
"G",738680,133800,186440,178240,146320,212760,508800,540200,678800,698080,606600,747400,708000,589520,714240,655640,560240,434240,269800,237440,220200,225560,222040,735920
"H",688680,123720,182200,200680,179800,198800,497160,606080,710000,760960,640600,743760,728840,641080,750600,726080,609040,491480,269880,231000,221880,242880,235200,745680
"I",733240,178000,157240,210600,187040,185800,307640,283920,296440,300960,310880,726920,290240,299760,321040,311840,264000,258280,227720,222720,228480,249840,184920,713520
"J",691480,139360,169080,183040,212640,256080,444160,496280,527640,536600,471880,718600,520120,492320,523440,506240,441880,412840,241920,239960,226480,213080,201280,715640
"K",721120,731440,752800,746520,775640,725600,754680,712720,734240,704240,727440,707920,710000,697600,717760,702680,721280,720400,729560,739360,737160,742440,723600,691240
"L",669280,159120,133160,157920,199640,228760,503880,631040,656480,686040,623680,690760,680160,633680,673680,694920,613600,510120,259920,213280,183080,187200,202880,675600
"M",686360,690800,712080,705960,741360,700120,722840,696520,702240,686560,700960,680360,688200,656120,704640,690000,710080,709120,727480,709560,722960,710840,758680,717800
"N",637440,638160,656840,96480,136680,452400,367320,634280,676080,257280,468320,670240,651800,665520,663720,685560,688160,703720,679680,700440,696720,692440,707560,718640
"O",648000,653600,674960,669200,705160,660240,665960,663440,646960,645200,660000,645640,647800,656080,656360,645440,671560,654720,668120,665040,669560,644640,643600,620920
"P",604760,631000,621600,645200,619760,632560,622480,631360,621160,642240,634520,640920,657640,645120,634600,641120,636840,652880,650320,660840,646000,636520,622960,604200
