"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",366360,361480,365120,369200,379880,403320,400400,395120,402040,410200,407480,413600,399960,406880,403720,401800,397120,401880,385400,387840,381160,376360,356760,376000
"B",347000,358680,357080,358000,369760,383760,389000,396240,394160,397000,405080,399400,390120,389680,390680,396120,396560,402200,402680,396880,367880,359280,362880,371040
"C",357120,126440,131880,130440,171280,187600,197360,213520,198840,208280,220240,399080,210120,211200,208840,206160,194760,202920,200160,172840,135760,127440,135200,383080
"D",341520,136760,124440,131200,163360,193160,197840,184680,198200,202680,205800,403400,195040,209320,201760,206040,201040,190680,194200,173120,133760,124680,120680,391640
"E",359320,186440,192000,191840,281840,326040,340080,352280,342240,346320,359680,396520,357840,353480,365720,348440,357240,346000,321600,306360,195440,192720,185480,386320
"F",363520,191960,183160,212440,336800,367520,373640,373160,367880,382280,397000,392840,389600,376200,387040,377320,386680,375440,372720,351160,216160,213080,206560,378480
"G",335720,196400,180760,214280,351560,360280,372960,372120,364840,377000,385280,390400,384360,375120,394280,371200,377320,384960,374520,364960,236120,208560,210520,362240
"H",329440,179640,190920,205480,351960,359560,370760,378280,376680,381840,388800,392000,376400,381640,392320,380000,392960,375920,366400,366280,240120,193480,188400,369600
"I",331240,174440,187560,202920,337080,353720,372000,380920,371560,372520,382360,377920,376560,373080,376440,364480,377120,371440,369520,338880,220360,188240,206760,369080
"J",327440,165040,179600,195040,336200,349920,355160,360080,376320,362480,362720,376360,373240,373120,370600,375520,368120,358800,349040,354360,224080,189000,197520,358360
"K",339920,334160,332280,331360,348280,349640,359800,367240,352080,358080,360520,364960,348480,358280,360040,367160,371520,352400,337960,354480,351600,356640,346080,355840
"L",323840,167640,173760,204560,334880,347080,348760,347280,348160,342360,359200,350680,354240,347920,343480,350200,347720,344800,339920,339120,202160,182600,205120,355680
"M",326200,321560,328160,327760,341880,339240,346280,343200,345960,339760,344920,343040,341520,343120,338720,335800,349400,343560,352880,352680,325880,343000,335840,351680
"N",326560,314240,315480,177800,176360,307920,324600,339200,336240,334960,343800,346400,342440,347840,339520,333880,345440,331560,352280,343200,333960,323480,339600,357960
"O",328280,315680,310920,327600,325680,320000,321480,332080,327560,331880,342640,341520,345840,349080,336000,330720,335160,324960,343320,348880,332920,327680,330120,330760
"P",310680,329240,311720,329160,333880,327080,342680,340960,323560,349960,353040,353120,351920,361360,355960,343120,323680,331400,355160,352000,347840,332160,331040,336320
