"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",872000,894240,871600,852360,879400,871080,898520,898840,874840,915880,884720,936960,899920,915040,911920,874120,882320,871120,878240,852520,889000,908200,823840,923080
"B",869840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914480
"C",846440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861680
"D",848160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869000
"E",811360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895480
"F",811240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897160
"G",840920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858200
"H",835840,771240,777960,802200,788040,814440,791200,778080,750480,779320,775400,791120,801640,801840,789400,783200,776560,798600,815880,829320,840560,856120,818160,879520
"I",814240,773640,728640,753240,682680,697160,653960,750160,739400,774520,769000,794600,787560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873520
"J",838560,9000,7760,6480,7000,6960,6160,6600,7360,6680,8000,10240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,857080
"K",833640,155520,61280,33840,20840,34040,25040,31240,26720,34240,31320,79000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873720
"L",811160,368440,189320,163720,102400,168120,82320,181280,166320,161680,155640,218680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895120
"M",793920,462800,182880,150840,112080,154480,224440,288120,312280,95800,233560,298800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851200
"N",792680,490240,273480,270280,236360,298880,290960,410800,365080,352520,488160,449800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861840
"O",828440,684560,677640,689640,490240,457720,496840,610560,604280,588040,616240,617600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851960
"P",869640,836120,869960,863040,891520,850480,849560,831480,832240,826440,835960,853240,836880,845000,853360,854120,820160,843160,850720,825160,883040,877000,888000,878240
