"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",127120,176240,153400,174160,138080,61800,178040,110560,252600,138600,231680,177920,204880,136360,137400,119880,171200,101320,224600,156120,269160,219360,164160,129560
"B",94760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6120,25600,14120,19640,11080,22600,17520,29240,16520,11760,4080,134000
"C",145600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50200,78120,53960,66440,47720,58480,64400,47240,47520,74800,48960,120600
"D",122440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76760,85680,83920,81240,68840,70120,88520,58800,73640,90640,70440,111960
"E",104080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126200,134720,93440,99760,98680,132760,133320,77640,72000,97240,101280,60680
"F",140600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119920,116040,105640,102920,95560,105800,95640,93280,75360,135200,104640,132800
"G",121160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148520,101760,79880,58880,86720,72240,57000,50040,101080,121120,124680,88480
"H",163600,125680,168360,154200,216880,167600,190400,154560,138640,163640,175280,163080,71360,126160,140800,183840,114840,155640,195640,138280,87240,127080,87000,117120
"I",127520,202160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199680,152760,73480,102080,80440,88160,82720,88840,106480,135280,132320,121600
"J",136320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100120
"K",108040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128000
"L",110720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89240
"M",177600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159880
"N",149920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148120
"O",127600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115000
"P",111760,151080,145960,170720,133000,141680,138400,51800,164720,145240,124080,55320,76000,132680,117080,163320,97120,191720,185560,175760,144360,184720,117760,88560
