"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",577680,601120,634760,658280,655240,674200,678200,713760,644920,620040,605840,664120,462040,573760,654000,691400,622720,639680,648960,667280,673240,716520,692040,651600
"B",662320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11160,NA,NA,NA,9440,10160,9160,9800,9480,9080,9080,659600
"C",577080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33040,NA,NA,NA,30600,27720,32160,31160,25800,23720,28640,621880
"D",630800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79840,NA,NA,NA,67120,61480,52520,72480,64680,61240,53360,616400
"E",663600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174320,NA,NA,NA,130360,127120,125320,105320,121880,111840,122760,711280
"F",615200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270560,NA,NA,NA,165720,162000,177240,201200,237520,219200,191080,719480
"G",642000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608120,NA,NA,NA,274600,291840,415360,533280,518280,538000,576600,723880
"H",668440,594640,600680,629360,694520,609400,628040,592520,542640,564200,572960,607880,540400,600040,597440,604880,585400,644480,647800,589920,655000,670040,615080,716000
"I",637560,662160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652600,NA,NA,NA,349760,318840,431600,485080,506960,602680,650720,656560
"J",667920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676480
"K",658560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628480
"L",618560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661800
"M",600080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666440
"N",583480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644080
"O",588680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653680
"P",636800,593960,563160,580800,636120,663920,661920,650680,688200,603760,643480,665400,639640,654400,652360,672560,659680,648360,630360,668120,724560,666680,632480,683280
