"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",906520,971600,957600,911360,889160,999960,905440,913760,881880,909840,918080,1114360,961640,921720,961760,927640,932800,921040,1123520,995240,940600,945000,963280,972600
"B",911720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43480,NA,NA,NA,33680,37160,37680,37720,41120,39920,43880,915280
"C",1040200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74880,NA,NA,NA,56080,51760,60360,60560,65040,67840,70640,890440
"D",882640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96880,NA,NA,NA,66880,62360,69440,77960,88520,87760,91240,907480
"E",926480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139720,NA,NA,NA,82040,77640,87120,113880,125040,134000,143800,871080
"F",884480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233480,NA,NA,NA,99400,95720,119560,169240,229400,227120,232920,924800
"G",923600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604840,NA,NA,NA,209840,179080,288880,400240,487920,528000,541600,896440
"H",863600,730520,747800,712560,867160,696200,881400,761800,710120,728960,714360,745640,692600,684960,726160,734600,721720,737280,841160,751160,809160,804360,825920,932080
"I",1060840,848720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778840,NA,NA,NA,316840,291600,492440,578120,649920,741360,771400,872200
"J",859720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923880
"K",876680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868880
"L",872520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870320
"M",829440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856320
"N",846440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990560
"O",880680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861240
"P",888200,855680,1076080,848400,980360,1106840,853320,869640,935040,881200,910440,827080,926720,1060360,866040,940200,925120,943880,1007360,819680,819800,865560,1105480,899720
