"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",511280,492360,510680,523520,562440,560560,578920,586440,586080,575680,598840,581760,581680,567920,598720,579760,612080,579160,582200,568840,576120,535000,521840,513440
"B",478520,493320,508800,513000,558920,552880,565360,563560,563240,582760,585800,572320,593520,579880,585360,560720,580280,580480,571280,570440,559360,523000,515400,524880
"C",511200,1400,1400,960,1080,1040,1000,1440,1360,1280,1760,604200,1560,1240,1240,1120,1120,1160,1280,1160,960,1080,1360,530640
"D",513240,920,560,640,560,1000,760,800,840,920,1760,590280,1560,920,760,920,1000,800,760,720,520,640,1040,527040
"E",528480,920,600,760,1560,1480,1160,2120,1120,2000,2000,605960,1880,2480,1160,960,1280,1320,1720,1440,520,760,840,544560
"F",506720,760,680,720,23480,127400,78560,96200,73040,55440,66440,577440,72880,147760,42840,78360,124480,137680,101520,22440,760,920,1360,555240
"G",528120,6320,5760,21360,188560,465360,488520,467960,480000,473080,478680,593040,473920,462480,481400,467680,489800,488800,476640,165000,23600,12840,13720,552000
"H",505280,43960,39640,75120,188760,528600,571400,556360,542040,537200,584920,577040,556560,555640,569200,561320,552840,572080,537640,288320,80320,58200,63760,557560
"I",529240,58360,56400,92520,349600,522080,573080,558280,558120,553160,570200,548640,565920,564440,569360,556640,589200,590000,554240,343640,93600,65200,77360,546440
"J",509680,61160,58400,86880,334320,505560,562120,549560,554240,551680,562560,553000,549000,555040,564400,563680,578320,580320,565240,328240,106600,67080,81280,532960
"K",508560,499680,509600,509840,540840,527520,537480,516040,553000,539920,538760,525960,544720,550880,570360,543160,541240,548920,548600,545720,560480,531640,537320,526720
"L",481520,64720,60800,91120,340400,504640,541040,520160,528760,533320,518240,525880,530360,540120,553240,533000,549320,530120,542800,333320,109600,67960,79440,526720
"M",470200,456840,488680,490040,522360,504400,527200,508680,524880,519360,527200,516600,524160,526120,528080,534440,524560,515800,545960,529400,520440,499360,505800,508000
"N",460160,437800,477200,3800,3440,3880,78680,422040,500440,509680,515240,499840,516240,499400,522600,523040,519280,495520,524960,509640,513000,504000,491800,499600
"O",455000,440520,459360,457480,487800,487520,493840,487360,499040,493000,517600,484520,493800,503480,519000,500040,509000,495440,516200,494560,484600,460480,477320,471600
"P",441520,434160,460080,466200,489200,489040,483480,475160,487560,505800,519200,521840,523240,503600,520040,497920,504560,513200,511880,499520,488040,469120,467760,481040
