"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",511560,393880,443320,440240,474480,457960,490280,405240,501080,445080,463320,545720,384000,414440,446560,507560,485760,448080,384840,496560,389360,461560,465040,485640
"B",402760,430960,368240,356240,424920,430200,421360,407880,419280,469840,433720,485600,499200,336320,451800,424520,480520,426880,440840,361880,345520,345480,451760,423480
"C",349920,4280,13480,12400,20680,32320,22680,15480,14600,20520,9080,442080,5120,8040,11560,17440,19040,17720,22840,25080,22600,18520,4160,343280
"D",294640,27640,23920,18840,17560,21440,18280,17640,18000,19800,24400,450360,19640,23440,21120,19400,17480,14840,14360,16880,22600,23120,21040,453680
"E",390400,42360,34400,37480,28280,31000,31120,40560,39440,43960,45080,451680,38000,50040,35080,33160,26760,25400,23200,36160,31840,33560,39560,400400
"F",408480,287600,275320,240720,218480,232760,247960,229400,265680,231640,270080,481120,226680,342400,248720,303640,258800,221120,271840,251280,257720,274960,256080,474120
"G",420920,300400,366440,343640,326240,325000,339680,274160,268840,382960,287920,493760,318480,415560,401360,276200,360920,358520,336920,246200,337000,402400,363520,435640
"H",344720,337400,388520,343520,317840,352360,279520,288160,315360,430880,369120,366840,354160,396920,368280,388480,283200,335080,409960,386680,366080,294600,407840,395640
"I",428120,348960,359560,258280,298880,424880,338360,268800,352080,467760,350400,287640,360840,413960,426680,315760,258720,381040,320480,422800,379000,345240,374560,359880
"J",371200,350400,316920,389920,339120,323240,360040,327760,367160,435760,391040,388440,318800,400360,385560,346840,270560,266240,251760,308040,326240,377520,393640,346960
"K",469760,383120,417680,409960,338440,402280,472840,464960,283240,436800,421920,420240,325640,456600,343080,369680,357880,386120,412760,417120,416720,347360,373800,386160
"L",349680,383360,334160,390000,322080,384600,381720,328600,321840,345560,362440,394440,364480,497040,347040,273800,315480,288160,306000,302240,286840,324920,309560,440440
"M",316360,392280,397600,327720,339400,372320,369640,436360,399400,437600,416160,478680,343720,364760,395320,369960,382760,394680,448280,307120,377680,373560,364960,396840
"N",328160,359720,378680,8760,31160,52840,263400,407280,387360,422120,360880,450240,337120,307680,395720,421880,445200,416520,397680,389040,350160,431840,390400,399800
"O",408440,361080,299440,386280,337160,349440,365880,323920,366720,367520,385480,370240,326120,405200,345240,357520,395120,368800,351040,305880,347800,386880,352000,300680
"P",339120,360560,364720,354000,340160,341440,369280,342080,432440,358680,503720,359320,336840,433920,408720,359240,419080,356240,332840,330960,378320,353640,296200,342640
