"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",334200,296720,334840,313800,327680,400560,394960,376280,365760,366560,375080,430000,337600,478120,546320,471080,287400,457720,507200,536520,401880,245360,387880,364840
"B",280640,300160,495200,420560,482800,441160,354840,330000,336600,328600,329360,371240,433720,471880,508080,356360,446240,531960,564120,590120,371360,369720,411080,478960
"C",348120,285800,260040,262960,272560,300760,285800,288200,267120,268520,268920,348800,260240,283160,281120,293240,294760,277360,290080,264760,264760,258760,262960,267880
"D",427200,353720,362640,327520,317280,313760,328760,370360,351160,312320,303200,388360,330960,334400,359040,357160,351680,356000,364520,342320,305920,289600,364600,337520
"E",315760,430800,386760,376000,326040,380680,353240,319760,324600,329720,343800,378560,324720,355480,349200,360920,359760,364280,321760,306480,313400,346560,355920,418040
"F",508280,390960,596800,348680,448680,360320,354240,382520,365640,399680,374560,474520,425200,448080,351680,453080,387520,350640,380480,445120,350160,432080,394880,464280
"G",341440,333040,373080,374040,493280,417120,414040,360600,413720,393000,376120,401560,398040,362160,378120,398960,444440,367720,350880,331280,411480,407960,413200,296360
"H",471640,345080,562200,476120,561600,569800,473520,579240,466920,495080,455960,378320,453320,517000,567160,499680,441160,483120,358480,448880,441840,348320,336920,408360
"K",275560,309640,290440,306040,319840,334800,336440,337520,336720,323680,348920,338600,330000,351080,325640,339880,333160,340320,328600,338000,314240,312120,281160,258680
"L",314880,327200,306320,313840,307080,336120,386960,385320,388040,363760,374640,367200,351600,369240,351600,370760,416560,345040,316880,296480,365200,328080,291440,279040
"M",289600,276880,305120,322280,310080,332120,338720,339560,345120,341160,345160,360320,391200,350800,339520,349960,334720,329640,317880,313600,308360,312760,283720,272800
"N",292640,293200,299600,270320,287920,293920,338480,372560,403880,NA,NA,348400,329960,340720,321960,349240,542360,334920,316920,309400,302120,295320,284280,260440
"O",259960,270920,272320,287800,290120,325000,306920,307640,315720,316240,304200,327960,315600,317440,327760,316480,295760,297280,310440,307000,291800,286680,268760,249720
"P",288640,274200,276560,266080,285840,283120,290320,292800,294840,289200,293480,273640,274360,274800,300680,296480,297280,280800,297040,276880,273800,260640,253000,256280
