"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",24072,37860,38780,44464,44024,41224,42420,44644,44280,46116,47632,43284,47544,45520,48020,47116,48864,45660,46900,47752,47808,48228,46668,36492
"I",NA,36452,45732,40400,45164,39452,46260,30996,40892,37340,NA,42120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,44668,44368,45792,42648,46044,39620,45064,41856,45280,44668,46380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,45744,51848,46912,46880,43504,49212,42980,45624,43912,45876,43672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,48188,48720,51088,46332,48652,42560,45600,46948,46328,47608,49708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,47300,51696,53136,47604,46068,48408,48368,49228,42052,51076,39324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,23596,29568,31364,34572,32160,32916,38148,36412,37792,39020,46808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,1932,2896,3128,3764,3488,3724,3464,3972,3700,3644,46616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
