"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",16788,15092,19020,19276,19072,18444,19452,19680,20520,21160,22820,20348,20300,22880,23216,20204,19836,20928,20608,22664,19208,19320,21476,21628
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19188,NA,18536,21528,15136,13492,6320,4960,2284,1696,772,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22516,21336,21324,20116,18124,14448,6988,4496,3264,1512,1384,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20856,22224,20368,19244,19976,15140,7532,5864,4124,2132,904,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22048,22236,23388,20700,18940,13592,7436,6452,3816,1724,900,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19636,20796,19844,18324,16548,14060,6864,5896,3832,1616,804,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22772,16812,15276,16064,16112,12732,5420,5416,2972,1580,744,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20024,13356,12648,12016,8760,5824,3004,2528,900,448,336,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
