"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,220,208,192,208,232,212,184,188,228,304,20580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,260,188,196,280,372,596,640,820,700,812,38008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,4260,6772,10416,12580,13248,14708,14552,14656,14064,13476,34888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,11428,13200,21060,23244,28112,30620,33888,31240,29956,31848,37104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,12304,13376,20660,30144,30544,37128,35204,29128,36468,32624,30476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,12256,16236,24824,30236,36208,39604,39332,34612,35944,35472,34412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",36380,32708,36188,32620,34052,35584,35828,34068,35160,30248,25904,34828,36668,34764,38504,36280,37788,38764,36740,35952,35240,38836,42020,43168
"I",NA,9428,15940,20268,33000,33152,37812,31556,37428,33332,NA,29604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
