"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16420,176,112,96,96,92,112,96,88,84,184,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18248,180,132,124,128,96,112,84,88,92,180,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13344,2096,1256,1072,2068,2068,1776,708,244,136,176,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13520,21328,19480,23592,19400,19604,17328,15008,8312,1080,540,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16816,13376,17088,23172,24720,21884,22064,17532,10420,4068,1120,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18668,16576,20652,17928,21468,19700,17084,15096,12584,2768,848,NA,NA
"H",24396,18040,25324,23672,21620,17808,20476,18424,13172,15304,17480,14964,20752,22308,19640,22492,24428,22564,20868,23916,26432,26580,23744,22308
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24012,NA,16600,21980,20800,22572,14676,14276,9652,2624,488,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
