"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21656,240,152,148,148,156,148,152,144,180,240,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33916,256,172,136,132,132,112,172,252,400,476,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36956,1320,1280,1316,1276,916,340,280,364,492,652,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33416,14184,14560,13832,11308,13244,9708,6416,2788,1512,1468,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36808,31868,38204,32392,30680,32804,31696,30788,31064,25048,21936,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32404,33532,34772,32924,33880,36016,30256,35312,27368,25800,19312,NA,NA
"H",28808,34676,37860,32520,34568,32760,34464,33684,32300,36656,32872,32700,27168,32388,34412,34660,36520,35384,35816,37836,33564,36328,37392,32528
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29548,NA,31428,34504,32076,34056,31876,31972,27416,26228,18724,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
