"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16664,20520,19100,21784,19228,21796,21064,26736,24260,29096,24812,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22280,27036,25168,27364,25956,26852,24436,28500,26256,28644,25060,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24788,24136,22844,24384,22168,22904,23448,21776,24152,23048,26544,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22272,21868,22304,21764,22296,21156,21276,22492,24084,23968,22748,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19356,22244,20704,18692,20444,21276,23608,18584,20088,21528,20744,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22592,23552,19144,20624,21812,23544,22204,24016,24424,24428,26260,NA,NA
"H",18956,21296,21736,22436,20740,19596,19820,19476,20304,21668,19580,20844,21488,22204,19668,19448,19560,20844,21684,24544,21004,22944,22224,19276
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18524,NA,20760,26992,22040,21676,20240,24364,23252,27628,24444,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
