"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4572,1060,1192,992,1256,1064,760,768,360,412,324,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13500,4180,4660,4016,2936,3576,3404,2412,1768,1472,1340,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6040,7680,8152,6924,7148,7648,7076,10716,8292,6776,4848,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7036,12384,9824,10584,4424,10624,10536,12000,4560,7344,7692,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,9780,7716,5144,7744,8444,12924,9480,10580,11020,8756,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8364,5004,7672,8836,6392,9952,4208,12404,6772,9196,8816,NA,NA
"H",4844,6916,6812,7276,6832,4524,8948,7032,6400,6672,9408,7708,8160,9132,9224,9488,8280,9176,10444,11252,8408,7092,6216,5212
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7592,NA,8220,7828,7280,7452,7092,8396,7596,7160,5908,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
