"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",11492,12016,13092,11420,12152,12020,12008,11652,11588,12684,12780,12960,12712,12112,12524,12832,13084,13576,14528,13084,14332,13452,14724,15720
"I",NA,8712,12100,11136,13312,11736,12404,11496,11916,11436,NA,12064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,11024,11752,12080,12488,12668,12208,12556,11620,11900,12736,13136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,10856,12560,12616,13356,13712,12856,12696,13152,12580,13184,13480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,11312,11284,11572,12380,13236,12568,12776,13424,12760,12992,14320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,10196,11312,12532,12768,12468,12028,12672,12544,11708,13004,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,3604,4196,5048,5336,6604,6948,7216,6888,6712,6956,13300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,1412,1812,1692,1664,1672,1700,1512,1548,1696,1712,13624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
