"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8720,876,512,432,496,520,496,520,496,532,940,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9896,2340,1884,2160,2208,2392,2280,2316,2176,2156,2324,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10080,5740,5892,5980,5764,6040,5652,5876,5452,5436,5560,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12212,11688,11336,11980,11368,10388,11116,10636,9460,8940,8920,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11552,11944,12812,13180,13064,14048,12960,13208,10584,11016,10204,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10504,11144,12284,12568,11960,11724,12100,11676,11236,10652,10048,NA,NA
"H",12416,12676,12064,12188,12040,11180,11192,11196,11780,11432,11568,11540,12220,11416,11900,10664,11380,10708,11600,12284,12528,12560,12856,12108
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11952,NA,12000,12244,12584,12512,11564,11760,10992,9268,9892,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
