"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,224,224,196,212,224,220,228,200,244,280,23836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,2012,2300,1844,2168,1732,1896,1672,1896,1836,1952,26552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,18476,18772,19588,20100,22544,22840,24160,21532,24072,20872,26736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,22396,22968,21656,26728,28060,30812,28488,28528,29040,29744,28716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,26392,25184,26104,30444,31508,34028,31256,29484,29940,28152,33716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,21636,23324,24360,28896,23608,30184,27036,27828,28940,28436,25904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",28832,30812,25540,29804,30784,28800,27756,31676,31832,30488,28752,28120,28484,27132,29320,28696,29508,30040,29232,29176,31148,31068,29096,30372
"I",NA,18368,22152,19880,27508,20740,26764,23220,28040,21320,NA,24016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
