"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9572,908,600,572,620,568,528,560,584,628,1196,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13684,2864,2496,2480,2332,2624,2404,2632,2808,2712,3272,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14680,7192,7040,6760,6976,7336,6860,6828,6444,6584,7056,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16144,14924,15400,13928,15412,14952,15196,14288,14480,13132,13900,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14988,17152,16580,16380,16332,17792,17884,17216,17144,16668,15820,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15368,15964,16056,16376,16540,16452,17668,17564,16680,16136,15900,NA,NA
"H",15972,15616,14228,15576,12712,14740,15464,16156,16676,16868,17584,16568,17532,16616,16716,16124,17848,17408,17760,16032,17708,17084,17980,17800
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15692,NA,15284,16528,16264,17592,16480,16292,17072,17124,17008,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
