"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,164,148,156,184,252,248,280,308,256,276,20296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,304,840,4264,11300,17948,24780,23440,23636,21872,24348,23020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,288,716,3996,11912,15492,22600,21808,23208,22820,21804,22828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,180,116,156,1268,4016,7948,8336,8012,9480,9752,27124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,344,700,4628,14240,18712,22968,24296,27792,23276,25640,24144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,440,872,6672,14124,18764,23712,21904,25816,24432,22384,25464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",23304,22716,20584,24812,25136,23492,23096,24336,28680,26468,25092,28996,26968,29324,27800,25420,29172,30740,32732,31608,28176,25196,31484,35852
"I",NA,308,728,4556,14192,16112,24612,20660,24968,21312,NA,23712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
