"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21492,220,152,124,124,128,112,116,108,144,232,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27144,200,124,84,88,72,64,68,80,120,220,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29352,332,236,196,124,164,184,160,176,184,284,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32676,1340,1224,1128,1168,1124,880,1024,932,1080,1068,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32720,5240,6096,5220,4364,3900,5240,5784,6460,6124,6444,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32620,35804,31572,28504,30920,33760,29840,27572,24804,20892,18480,NA,NA
"H",28992,36648,35976,36392,30256,35200,35676,35244,35400,38716,37876,35748,35940,35876,34000,32780,34328,32784,33628,34416,36480,37424,33912,32544
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31664,NA,30380,35736,30836,34024,25304,32592,20444,22372,14524,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
