"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",21944,21964,22384,22672,24188,23204,21868,20124,22004,21128,22020,21892,21960,23728,24564,23756,20888,22656,24124,24072,26128,25136,23784,29236
"I",NA,12224,17024,10844,19976,12672,22756,12596,20528,14692,NA,16316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,19832,19892,19396,17812,21656,21292,23288,22292,21300,21544,23352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,17120,19648,15924,19992,17708,22392,19172,24084,18372,23636,19368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,24784,21904,23388,22792,22648,23028,24536,23964,25784,25288,27196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,17984,18172,15488,20404,17396,21688,19416,22456,19284,20424,20012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,5328,6944,6660,8204,8792,8844,9452,9404,9380,10876,22172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,380,480,468,556,508,396,328,432,440,576,24772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
