"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,168,128,160,136,128,136,136,132,156,188,21440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,168,108,100,112,112,112,136,128,148,256,27924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,356,276,348,320,356,376,312,396,352,412,26732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,10040,12408,12100,16204,18596,20788,21432,20740,19212,23024,29416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,12180,14624,19600,22708,23240,24492,27672,27008,28004,28248,29236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,12972,16272,20832,22932,24800,29524,29876,25808,27256,31664,28372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",25572,27312,25160,26684,26192,29504,26304,26620,25100,26244,25204,28276,27420,29772,28688,30608,27472,29712,27760,30128,29556,32284,28008,28936
"I",NA,14412,17076,17436,24836,23468,30036,24988,29068,20588,NA,23732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
