"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",35980,37908,40068,36556,33776,32572,34500,33296,35412,34340,29220,32076,30828,33488,31752,34876,34732,32540,34684,32852,35472,41036,36800,36312
"I",NA,10732,20796,30456,34264,27800,32428,28052,33528,28196,NA,28340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,12132,18944,37288,36028,32900,33976,29528,30212,30472,30280,35092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,5760,11956,30500,27220,25956,27844,28684,28716,25496,29384,34940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,4684,10248,16268,21704,22468,23932,25392,22716,24940,23888,38216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,2972,6908,12620,17648,17164,17892,18704,19096,17404,20460,31500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,340,276,1528,6492,8844,11416,11116,12196,11976,12912,35716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,320,280,296,372,364,584,752,756,852,1016,37308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
