"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14708,216,184,168,148,176,152,128,108,100,132,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11804,328,412,400,360,356,340,284,160,128,160,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13292,2196,1924,2116,2492,1876,2504,1652,1128,256,244,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11968,9048,9996,7864,14616,10944,8888,5832,3744,1828,680,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14668,19120,13328,12632,16756,14684,11436,9344,5204,1604,772,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13368,14496,17776,17156,18264,16752,14452,15120,10176,1912,504,NA,NA
"H",20304,18144,18372,15428,16252,12580,14248,16372,17164,13220,10900,14516,15936,14744,11128,20096,19924,20536,15104,14916,18428,16236,21252,16144
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14748,NA,14880,11980,17208,23460,16524,12812,4628,1764,700,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
