"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,92,104,124,136,128,132,176,164,168,160,10684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,2776,2632,2140,3024,3644,3516,3760,3152,4212,5020,12300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,10032,10464,9488,11648,12192,11800,13048,11888,12820,12732,13360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,11416,11980,12608,12440,13240,13892,13000,12320,13508,13592,13860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,10848,12772,13608,13440,13756,13248,13500,13724,13928,14788,14684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,11100,12552,12460,13524,11392,13316,11584,13816,12064,14064,12240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",12620,13908,13060,12976,14160,13748,13176,13724,14364,13652,13152,13856,14288,14744,14192,14792,16008,14068,14760,15108,15140,14504,15384,16492
"I",NA,11000,11424,10104,12988,10868,13000,11816,15028,12376,NA,10200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
