"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",20304,18144,18372,15428,16252,12580,14248,16372,17164,13220,10900,14516,15936,14744,11128,20096,19924,20536,15104,14916,18428,16236,21252,16144
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14748,NA,14880,11980,17208,23460,16524,12812,4628,1764,700,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15432,16760,14780,13016,12572,14832,14588,7340,4956,1512,448,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11916,14944,13996,15072,12148,14224,11776,10560,6496,2148,744,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14844,13720,11928,13848,13888,14972,12896,12384,6540,2708,720,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16184,13512,5984,10048,9256,13360,10364,7800,5404,1584,392,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10388,8800,8956,16804,7004,8696,9940,4676,3168,488,220,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8880,9048,8556,11064,7848,10180,9356,9528,2812,676,348,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
