"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",23004,25628,24380,25912,25824,26740,22544,23436,25484,24192,22136,25848,22836,25092,24712,25308,26460,24512,24976,25152,25264,24864,27208,26236
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19744,NA,18392,21796,19564,24020,21496,22632,19556,20172,20144,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25352,24548,25224,21888,23572,26312,24512,21408,22888,23408,22612,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25316,24916,21672,23108,22036,24136,22556,23580,21300,21040,21940,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25596,25752,28368,26316,26212,26588,26228,24628,25864,22692,25348,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23152,23300,22664,22792,22104,22724,21536,22148,21124,21016,17420,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24684,24120,26788,24812,25900,23016,22936,24020,23284,20380,21360,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22620,24312,21836,23960,20620,21320,21316,21736,21200,23368,20608,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
