"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18764,192,148,164,172,184,160,164,188,176,272,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20852,268,188,200,160,156,176,188,192,212,348,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22920,1544,1460,1488,1496,1428,1856,1676,1468,1580,2104,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23552,9012,8080,7924,8196,8152,8948,8108,8040,8356,7908,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25800,25268,20816,20660,21888,22816,22476,18004,18220,19696,18260,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20264,22012,20804,22528,22540,22960,21748,23700,22284,21532,20188,NA,NA
"H",23004,25628,24380,25912,25824,26740,22544,23436,25484,24192,22136,25848,22836,25092,24712,25308,26460,24512,24976,25152,25264,24864,27208,26236
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19744,NA,18392,21796,19564,24020,21496,22632,19556,20172,20144,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
