"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",16932,16992,13908,13296,17372,15900,14268,15944,16264,12236,14036,15832,13440,16692,16484,15224,21004,18384,19600,19736,16668,19684,23140,22812
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11552,NA,12124,18692,15320,18200,19704,12252,9180,2852,764,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18716,14664,13168,15552,13248,14568,11472,11376,6072,1568,524,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14968,12636,12680,13048,15176,13724,11148,13704,6624,1888,880,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14716,18920,10620,9464,12708,11172,12060,11296,8816,2776,1820,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19084,12184,10200,9812,17952,10404,14060,12380,8396,2036,1468,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13604,13704,11928,12064,12212,17336,12684,10512,8452,1980,908,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11672,6116,4704,6900,5696,4780,4912,3112,1344,420,268,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
