"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B",NA,172,200,204,160,232,480,340,480,564,828,16420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,500,1340,4036,6952,9412,7464,9180,8160,7152,8852,18248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,860,3520,8184,10804,13632,17636,15072,12888,11760,14608,13344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,472,1608,7004,15012,14172,16856,15448,20416,18544,15796,13520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,744,3400,8536,14112,16364,15856,16720,17816,19112,17692,16816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,424,832,6832,13820,11076,14664,12248,14068,17868,10784,18668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",24396,18040,25324,23672,21620,17808,20476,18424,13172,15304,17480,14964,20752,22308,19640,22492,24428,22564,20868,23916,26432,26580,23744,22308
"I",NA,656,2132,6496,13916,11924,12020,9476,19088,14812,NA,24012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
